OBJECTID,Label,pt_sequence,pt_type,pt_type_fr,source,source_fr,NAFO_SubArea,NAFO_Division,NAFO_SubDivision,NAFO_SubSubDivision,lat_dd,long_dd,lat_ddm,long_ddm,line_id
4443,3Ps,7.2,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.083104,-58.426573,47° 4.986' N,58° 25.594' W,3Ps
4444,3Ps,7.21,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.095009,-58.407023,47° 5.701' N,58° 24.421' W,3Ps
4445,3Ps,7.22,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.106914,-58.387469,47° 6.415' N,58° 23.248' W,3Ps
4446,3Ps,7.23,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.118819,-58.36791,47° 7.129' N,58° 22.075' W,3Ps
4447,3Ps,7.24,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.130724,-58.348346,47° 7.843' N,58° 20.901' W,3Ps
4448,3Ps,7.25,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.142629,-58.328779,47° 8.558' N,58° 19.727' W,3Ps
4449,3Ps,7.26,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.154534,-58.309207,47° 9.272' N,58° 18.552' W,3Ps
4450,3Ps,7.27,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.166438,-58.28963,47° 9.986' N,58° 17.378' W,3Ps
4451,3Ps,7.28,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.178343,-58.270049,47° 10.701' N,58° 16.203' W,3Ps
4452,3Ps,7.29,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.190248,-58.250464,47° 11.415' N,58° 15.028' W,3Ps
4453,3Ps,7.3,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.202153,-58.230875,47° 12.129' N,58° 13.852' W,3Ps
4454,3Ps,7.31,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.214057,-58.211281,47° 12.843' N,58° 12.677' W,3Ps
4455,3Ps,7.32,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.225962,-58.191682,47° 13.558' N,58° 11.501' W,3Ps
4456,3Ps,7.33,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.237867,-58.17208,47° 14.272' N,58° 10.325' W,3Ps
4457,3Ps,7.34,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.249771,-58.152473,47° 14.986' N,58° 9.148' W,3Ps
4458,3Ps,7.35,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.261676,-58.132861,47° 15.701' N,58° 7.972' W,3Ps
4459,3Ps,7.36,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.273581,-58.113245,47° 16.415' N,58° 6.795' W,3Ps
4460,3Ps,7.37,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.285485,-58.093625,47° 17.129' N,58° 5.617' W,3Ps
4461,3Ps,7.38,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.29739,-58.074,47° 17.843' N,58° 4.440' W,3Ps
4462,3Ps,7.39,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.309294,-58.054371,47° 18.558' N,58° 3.262' W,3Ps
4463,3Ps,7.4,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.321199,-58.034738,47° 19.272' N,58° 2.084' W,3Ps
4464,3Ps,7.41,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.333103,-58.0151,47° 19.986' N,58° 0.906' W,3Ps
4465,3Ps,7.42,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.345008,-57.995457,47° 20.700' N,57° 59.727' W,3Ps
4466,3Ps,7.43,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.356912,-57.975811,47° 21.415' N,57° 58.549' W,3Ps
4467,3Ps,7.44,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.368816,-57.95616,47° 22.129' N,57° 57.370' W,3Ps
4468,3Ps,7.45,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.380721,-57.936504,47° 22.843' N,57° 56.190' W,3Ps
4469,3Ps,7.46,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.392625,-57.916844,47° 23.558' N,57° 55.011' W,3Ps
4470,3Ps,7.47,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.404529,-57.89718,47° 24.272' N,57° 53.831' W,3Ps
4471,3Ps,7.48,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.416434,-57.877511,47° 24.986' N,57° 52.651' W,3Ps
4472,3Ps,7.49,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.428338,-57.857837,47° 25.700' N,57° 51.470' W,3Ps
4473,3Ps,7.5,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.440242,-57.83816,47° 26.415' N,57° 50.290' W,3Ps
4474,3Ps,7.51,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.452146,-57.818478,47° 27.129' N,57° 49.109' W,3Ps
4475,3Ps,7.52,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.464051,-57.798791,47° 27.843' N,57° 47.927' W,3Ps
4476,3Ps,7.53,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.475955,-57.7791,47° 28.557' N,57° 46.746' W,3Ps
4477,3Ps,7.54,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.487859,-57.759404,47° 29.272' N,57° 45.564' W,3Ps
4478,3Ps,7.55,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.499763,-57.739704,47° 29.986' N,57° 44.382' W,3Ps
4479,3Ps,8,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),3,3P,3Ps,,47.511667,-57.72,47° 30.700' N,57° 43.200' W,3Ps
4480,3Ps,8.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.5231,-57.701071,47° 31.386' N,57° 42.064' W,3Ps
4481,3Ps,8.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.534533,-57.682138,47° 32.072' N,57° 40.928' W,3Ps
4482,3Ps,8.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.545966,-57.663201,47° 32.758' N,57° 39.792' W,3Ps
4483,3Ps,8.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.557398,-57.64426,47° 33.444' N,57° 38.656' W,3Ps
4484,3Ps,8.05,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.568831,-57.625315,47° 34.130' N,57° 37.519' W,3Ps
4485,3Ps,8.06,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.580264,-57.606365,47° 34.816' N,57° 36.382' W,3Ps
4486,3Ps,8.07,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.591697,-57.587412,47° 35.502' N,57° 35.245' W,3Ps
4487,3Ps,8.08,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.60313,-57.568454,47° 36.188' N,57° 34.107' W,3Ps
4488,3Ps,8.09,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.614563,-57.549492,47° 36.874' N,57° 32.970' W,3Ps
4489,3Ps,8.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,3,3P,3Ps,,47.625995,-57.530526,47° 37.560' N,57° 31.832' W,3Ps
4490,3Ps,9,Coast,Côte,Point derived on land near coastline,Point généré sur des terres près de la côte,3,3P,3Ps,,47.631712,-57.521042,47° 37.903' N,57° 31.263' W,3Ps
4491,3Ps,10,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,3,3P,3Ps,,48.295,-56.505,48° 17.700' N,56° 30.300' W,
4492,3Ps,11,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,3,3P,3Ps,,49.25,-54.615,49° 15.000' N,54° 36.900' W,
4493,3Ps,12,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,3,3P,3Ps,,47.7,-53.9,47° 42.000' N,53° 54.000' W,
4494,3Ps,13,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,3,3P,3Ps,,47.36,-53.65,47° 21.600' N,53° 39.000' W,
4495,3Ps,14,"Enclose, land","Intégrer, terre","Cape St. Mary: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Cap Ste-Marie : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,3,3P,3Ps,,46.823056,-54.196,46° 49.383' N,54° 11.760' W,
4496,4R,1,Coast,Côte,Point derived on land near coastline,Point généré sur des terres près de la côte,4,4R,,,52.25,-55.725,52° 15.000' N,55° 43.500' W,4R-1
4497,4R,2,Corner,Coin,Due north of Cape Bauld,Plein nord du cap Bauld,4,4R,,,52.25,-55.426639,52° 15.000' N,55° 25.598' W,4R-1
4498,4R,3,Coast,Côte,"Cape Bauld: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Cap Bauld : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4R,,,51.640056,-55.426639,51° 38.403' N,55° 25.598' W,4R-1
4499,4R,4,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.625,-55.44,51° 37.500' N,55° 26.400' W,
4500,4R,5,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.582778,-55.440556,51° 34.967' N,55° 26.433' W,
4501,4R,6,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.579444,-55.444444,51° 34.767' N,55° 26.667' W,
4502,4R,7,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.54,-55.575,51° 32.400' N,55° 34.500' W,
4503,4R,8,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.435,-55.635,51° 26.100' N,55° 38.100' W,
4504,4R,9,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,51.4,-56.27,51° 24.000' N,56° 16.200' W,
4505,4R,10,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,49.24,-57.425,49° 14.400' N,57° 25.500' W,
4506,4R,11,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4R,,,48.295,-58.32,48° 17.700' N,58° 19.200' W,
4507,4R,12,Coast,Côte,"Cape Ray: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Cap Ray : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4R,,,47.621111,-59.303917,47° 37.267' N,59° 18.235' W,4R-2
4508,4R,13,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4R,,,47.616667,-59.3,47° 37.000' N,59° 18.000' W,4R-2
4509,4R,13.01,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.6059646,-59.32090331,47° 36.358' N,59° 19.254' W,4R-2
4510,4R,13.02,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.59525837,-59.34179809,47° 35.716' N,59° 20.508' W,4R-2
4511,4R,13.03,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.58454832,-59.36268435,47° 35.073' N,59° 21.761' W,4R-2
4512,4R,13.04,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.57383445,-59.38356209,47° 34.430' N,59° 23.014' W,4R-2
4513,4R,13.05,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.56311675,-59.40443131,47° 33.787' N,59° 24.266' W,4R-2
4514,4R,13.06,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.55239525,-59.42529202,47° 33.144' N,59° 25.518' W,4R-2
4515,4R,13.07,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.54166992,-59.44614422,47° 32.500' N,59° 26.769' W,4R-2
4516,4R,13.08,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.53094079,-59.46698791,47° 31.856' N,59° 28.019' W,4R-2
4517,4R,13.09,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.52020786,-59.4878231,47° 31.212' N,59° 29.269' W,4R-2
4518,4R,13.1,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.50947112,-59.5086498,47° 30.568' N,59° 30.519' W,4R-2
4519,4R,13.11,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.49873057,-59.52946799,47° 29.924' N,59° 31.768' W,4R-2
4520,4R,13.12,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.48798623,-59.5502777,47° 29.279' N,59° 33.017' W,4R-2
4521,4R,13.13,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4R,,,47.4772381,-59.57107892,47° 28.634' N,59° 34.265' W,4R-2
4522,4R,14,Corner,Coin,Intersection with rhumb line,Intersection avec une loxodromie,4,4R,,,47.476323,-59.572848,47° 28.579' N,59° 34.371' W,4R-2
4523,4R,14.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.483993,-59.581993,47° 29.040' N,59° 34.920' W,4R-2
4524,4R,14.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.497967,-59.59866,47° 29.878' N,59° 35.920' W,4R-2
4525,4R,14.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.511941,-59.615332,47° 30.716' N,59° 36.920' W,4R-2
4526,4R,14.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.525915,-59.632007,47° 31.555' N,59° 37.920' W,4R-2
4527,4R,14.05,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.539889,-59.648687,47° 32.393' N,59° 38.921' W,4R-2
4528,4R,14.06,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.553863,-59.665372,47° 33.232' N,59° 39.922' W,4R-2
4529,4R,14.07,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.567836,-59.682061,47° 34.070' N,59° 40.924' W,4R-2
4530,4R,14.08,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.58181,-59.698755,47° 34.909' N,59° 41.925' W,4R-2
4531,4R,14.09,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.595784,-59.715452,47° 35.747' N,59° 42.927' W,4R-2
4532,4R,14.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.609758,-59.732155,47° 36.585' N,59° 43.929' W,4R-2
4533,4R,14.11,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.623731,-59.748862,47° 37.424' N,59° 44.932' W,4R-2
4534,4R,14.12,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.637705,-59.765573,47° 38.262' N,59° 45.934' W,4R-2
4535,4R,14.13,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.651679,-59.782289,47° 39.101' N,59° 46.937' W,4R-2
4536,4R,14.14,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.665652,-59.799009,47° 39.939' N,59° 47.941' W,4R-2
4537,4R,14.15,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.679626,-59.815733,47° 40.778' N,59° 48.944' W,4R-2
4538,4R,14.16,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.6936,-59.832463,47° 41.616' N,59° 49.948' W,4R-2
4539,4R,14.17,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.707573,-59.849196,47° 42.454' N,59° 50.952' W,4R-2
4540,4R,14.18,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.721546,-59.865934,47° 43.293' N,59° 51.956' W,4R-2
4541,4R,14.19,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.73552,-59.882677,47° 44.131' N,59° 52.961' W,4R-2
4542,4R,14.2,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.749493,-59.899424,47° 44.970' N,59° 53.965' W,4R-2
4543,4R,14.21,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.763467,-59.916175,47° 45.808' N,59° 54.970' W,4R-2
4544,4R,14.22,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.77744,-59.932931,47° 46.646' N,59° 55.976' W,4R-2
4545,4R,14.23,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.791413,-59.949692,47° 47.485' N,59° 56.982' W,4R-2
4546,4R,14.24,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.805387,-59.966457,47° 48.323' N,59° 57.987' W,4R-2
4547,4R,14.25,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,47.81936,-59.983226,47° 49.162' N,59° 58.994' W,4R-2
4548,4R,15,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4R,,,47.833333,-60,47° 50.000' N,60° 0.000' W,4R-2
4549,4R,16,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4R,,,49.416667,-60,49° 25.000' N,60° 0.000' W,4R-2
4550,4R,16.001,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.423264,-59.990653,49° 25.396' N,59° 59.439' W,4R-2
4551,4R,16.002,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.429862,-59.981306,49° 25.792' N,59° 58.878' W,4R-2
4552,4R,16.003,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.43646,-59.971957,49° 26.188' N,59° 58.317' W,4R-2
4553,4R,16.004,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.443057,-59.962606,49° 26.583' N,59° 57.756' W,4R-2
4554,4R,16.005,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.449655,-59.953255,49° 26.979' N,59° 57.195' W,4R-2
4555,4R,16.006,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.456253,-59.943902,49° 27.375' N,59° 56.634' W,4R-2
4556,4R,16.007,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.46285,-59.934548,49° 27.771' N,59° 56.073' W,4R-2
4557,4R,16.008,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.469448,-59.925193,49° 28.167' N,59° 55.512' W,4R-2
4558,4R,16.009,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.476046,-59.915836,49° 28.563' N,59° 54.950' W,4R-2
4559,4R,16.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.482643,-59.906478,49° 28.959' N,59° 54.389' W,4R-2
4560,4R,16.011,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.489241,-59.897119,49° 29.354' N,59° 53.827' W,4R-2
4561,4R,16.012,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.495838,-59.887759,49° 29.750' N,59° 53.266' W,4R-2
4562,4R,16.013,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.502436,-59.878398,49° 30.146' N,59° 52.704' W,4R-2
4563,4R,16.014,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.509034,-59.869035,49° 30.542' N,59° 52.142' W,4R-2
4564,4R,16.015,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.515631,-59.859671,49° 30.938' N,59° 51.580' W,4R-2
4565,4R,16.016,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.522229,-59.850305,49° 31.334' N,59° 51.018' W,4R-2
4566,4R,16.017,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.528826,-59.840939,49° 31.730' N,59° 50.456' W,4R-2
4567,4R,16.018,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.535424,-59.831571,49° 32.125' N,59° 49.894' W,4R-2
4568,4R,16.019,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.542021,-59.822202,49° 32.521' N,59° 49.332' W,4R-2
4569,4R,16.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.548619,-59.812831,49° 32.917' N,59° 48.770' W,4R-2
4570,4R,16.021,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.555216,-59.80346,49° 33.313' N,59° 48.208' W,4R-2
4571,4R,16.022,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.561814,-59.794087,49° 33.709' N,59° 47.645' W,4R-2
4572,4R,16.023,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.568412,-59.784712,49° 34.105' N,59° 47.083' W,4R-2
4573,4R,16.024,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.575009,-59.775337,49° 34.501' N,59° 46.520' W,4R-2
4574,4R,16.025,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.581607,-59.76596,49° 34.896' N,59° 45.958' W,4R-2
4575,4R,16.026,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.588204,-59.756582,49° 35.292' N,59° 45.395' W,4R-2
4576,4R,16.027,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.594802,-59.747203,49° 35.688' N,59° 44.832' W,4R-2
4577,4R,16.028,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.601399,-59.737823,49° 36.084' N,59° 44.269' W,4R-2
4578,4R,16.029,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.607996,-59.728441,49° 36.480' N,59° 43.706' W,4R-2
4579,4R,16.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.614594,-59.719058,49° 36.876' N,59° 43.143' W,4R-2
4580,4R,16.031,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.621191,-59.709673,49° 37.271' N,59° 42.580' W,4R-2
4581,4R,16.032,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.627789,-59.700288,49° 37.667' N,59° 42.017' W,4R-2
4582,4R,16.033,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.634386,-59.690901,49° 38.063' N,59° 41.454' W,4R-2
4583,4R,16.034,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.640984,-59.681513,49° 38.459' N,59° 40.891' W,4R-2
4584,4R,16.035,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.647581,-59.672124,49° 38.855' N,59° 40.327' W,4R-2
4585,4R,16.036,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.654179,-59.662733,49° 39.251' N,59° 39.764' W,4R-2
4586,4R,16.037,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.660776,-59.653341,49° 39.647' N,59° 39.200' W,4R-2
4587,4R,16.038,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.667373,-59.643948,49° 40.042' N,59° 38.637' W,4R-2
4588,4R,16.039,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.673971,-59.634553,49° 40.438' N,59° 38.073' W,4R-2
4589,4R,16.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.680568,-59.625158,49° 40.834' N,59° 37.509' W,4R-2
4590,4R,16.041,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.687166,-59.615761,49° 41.230' N,59° 36.946' W,4R-2
4591,4R,16.042,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.693763,-59.606362,49° 41.626' N,59° 36.382' W,4R-2
4592,4R,16.043,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.70036,-59.596963,49° 42.022' N,59° 35.818' W,4R-2
4593,4R,16.044,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4R,,,49.706958,-59.587562,49° 42.417' N,59° 35.254' W,4R-2
